index,Accuracy,Precision,DiceSimilarityCoefficient,IntersectionOverUnion,HausdorffDistance,TruePositive,TrueNegative,FalsePositive,FalseNegative,AUC,TruePositive_nor,TrueNegative_nor,FalsePositive_nor,FalseNegative_nor
14568,0.985825,0.834098,0.827123,0.705208,6.78233,7813,219321,1554,1712,0.906613,3.391 ,95.191 ,0.674 ,0.743 
14569,0.984258,0.824756,0.775098,0.632783,8.185353,6250,220523,1328,2299,0.862547,2.713 ,95.713 ,0.576 ,0.998 
14570,0.990126,0.849288,0.842528,0.727903,5.830952,6086,222039,1080,1195,0.915517,2.641 ,96.371 ,0.469 ,0.519 
14571,0.991215,0.842759,0.850715,0.740213,5.91608,5767,222609,1076,948,0.927007,2.503 ,96.618 ,0.467 ,0.411 
14572,0.985547,0.840227,0.833066,0.713893,5.830952,8309,218761,1580,1750,0.909428,3.606 ,94.948 ,0.686 ,0.760 
14573,0.980859,0.76256,0.789237,0.651851,7.071068,8257,217733,2571,1839,0.903089,3.584 ,94.502 ,1.116 ,0.798 
14574,0.979731,0.78245,0.785682,0.647014,7.348469,8560,217170,2380,2290,0.88905,3.715 ,94.258 ,1.033 ,0.994 
14575,0.984965,0.823956,0.831107,0.71102,7,8523,218413,1821,1643,0.915057,3.699 ,94.797 ,0.790 ,0.713 
14576,0.986845,0.836243,0.835745,0.717837,6.164414,7711,219658,1510,1521,0.91421,3.347 ,95.338 ,0.655 ,0.660 
14577,0.985877,0.818341,0.811908,0.683371,6.164414,7023,220123,1559,1695,0.899271,3.048 ,95.539 ,0.677 ,0.736 
14578,0.986302,0.77742,0.792832,0.65677,7,6039,221205,1729,1427,0.900556,2.621 ,96.009 ,0.750 ,0.619 
14579,0.985434,0.811258,0.808009,0.677865,6.164414,7062,219982,1643,1713,0.898686,3.065 ,95.478 ,0.713 ,0.743 
14580,0.984653,0.759969,0.769672,0.625582,6.244998,5908,220956,1866,1670,0.885625,2.564 ,95.901 ,0.810 ,0.725 
14581,0.970842,0.806625,0.652493,0.484223,8.124038,6307,217375,1512,5206,0.770454,2.737 ,94.347 ,0.656 ,2.260 
14582,0.984635,0.833854,0.796809,0.662246,6.928203,6941,219919,1383,2157,0.878333,3.013 ,95.451 ,0.600 ,0.936 
14583,0.985256,0.843074,0.763917,0.618014,7.874008,5496,221507,1023,2374,0.846876,2.385 ,96.140 ,0.444 ,1.030 
14584,0.989266,0.810074,0.805291,0.674048,5.91608,5114,222813,1199,1274,0.897606,2.220 ,96.707 ,0.520 ,0.553 
14585,0.983082,0.822199,0.801891,0.669297,6.708204,7889,218613,1706,2192,0.887409,3.424 ,94.884 ,0.740 ,0.951 
14586,0.983611,0.799578,0.808344,0.678337,7.28011,7963,218661,1996,1780,0.90413,3.456 ,94.905 ,0.866 ,0.773 
14587,0.983307,0.83022,0.796163,0.661354,6.855655,7511,219043,1536,2310,0.878913,3.260 ,95.071 ,0.667 ,1.003 
14588,0.988303,0.842152,0.829872,0.709215,6.082763,6573,221132,1232,1463,0.906202,2.853 ,95.977 ,0.535 ,0.635 
14589,0.985017,0.856188,0.836661,0.71919,6,8841,218107,1485,1967,0.905621,3.837 ,94.664 ,0.645 ,0.854 
14590,0.981155,0.793991,0.796227,0.661442,6.928203,8483,217575,2201,2141,0.89423,3.682 ,94.434 ,0.955 ,0.929 
14591,0.985443,0.825996,0.831795,0.712029,7.071068,8293,218753,1747,1607,0.914877,3.599 ,94.945 ,0.758 ,0.697 
14592,0.988099,0.85435,0.843422,0.729239,5.567764,7385,220273,1259,1483,0.913543,3.205 ,95.605 ,0.546 ,0.644 
14593,0.987109,0.833491,0.825868,0.703386,5.830952,7043,220387,1407,1563,0.906019,3.057 ,95.654 ,0.611 ,0.678 
14594,0.982057,0.786286,0.801536,0.668803,7,8348,217918,2269,1865,0.903542,3.623 ,94.582 ,0.985 ,0.809 
14595,0.985768,0.779683,0.785448,0.646698,6.708204,6002,221119,1696,1583,0.891843,2.605 ,95.972 ,0.736 ,0.687 
14596,0.985829,0.816057,0.803325,0.671298,6,6668,220467,1503,1762,0.892107,2.894 ,95.689 ,0.652 ,0.765 
14597,0.983273,0.843842,0.834876,0.716555,5.656854,9743,216803,1803,2051,0.908925,4.229 ,94.099 ,0.783 ,0.890 
14598,0.980942,0.801328,0.800491,0.667348,6.63325,8809,217200,2184,2207,0.89485,3.823 ,94.271 ,0.948 ,0.958 
14599,0.984089,0.803807,0.799409,0.665846,7.071068,7305,219429,1783,1883,0.893499,3.171 ,95.238 ,0.774 ,0.817 
14600,0.980833,0.836299,0.809786,0.680371,6.324555,9400,216584,1840,2576,0.88824,4.080 ,94.003 ,0.799 ,1.118 
14601,0.983229,0.847112,0.832335,0.712821,5.656854,9591,216945,1731,2133,0.905075,4.163 ,94.160 ,0.751 ,0.926 
14602,0.982148,0.834719,0.824118,0.700851,6.244998,9636,216651,1908,2205,0.902526,4.182 ,94.033 ,0.828 ,0.957 
14603,0.982882,0.839529,0.83217,0.712578,6.164414,9778,216678,1869,2075,0.908193,4.244 ,94.044 ,0.811 ,0.901 
14604,0.979714,0.820978,0.803514,0.671562,5.830952,9557,216169,2084,2590,0.888615,4.148 ,93.823 ,0.905 ,1.124 
14605,0.980334,0.785537,0.801854,0.669246,6.855655,9168,216701,2503,2028,0.903723,3.979 ,94.054 ,1.086 ,0.880 
14606,0.986684,0.810313,0.819104,0.693629,7,6946,220386,1626,1442,0.910382,3.015 ,95.654 ,0.706 ,0.626 
14607,0.991424,0.862186,0.849871,0.738935,6,5593,222831,894,1082,0.916953,2.428 ,96.715 ,0.388 ,0.470 
14608,0.990955,0.823499,0.820376,0.695455,5.91608,4759,223557,1020,1064,0.906367,2.066 ,97.030 ,0.443 ,0.462 
14609,0.984987,0.823568,0.8147,0.687336,5.830952,7604,219337,1629,1830,0.899324,3.300 ,95.198 ,0.707 ,0.794 
14610,0.989944,0.833217,0.837255,0.720068,4.472136,5960,222123,1193,1124,0.917995,2.587 ,96.408 ,0.518 ,0.488 
14611,0.987309,0.79536,0.797563,0.663289,4.582576,5760,221716,1482,1442,0.896569,2.500 ,96.231 ,0.643 ,0.626 
14612,0.988125,0.826117,0.814105,0.68649,4.690416,5991,221673,1261,1475,0.898391,2.600 ,96.212 ,0.547 ,0.640 
14613,0.989939,0.851444,0.848437,0.73677,4.690416,6488,221594,1132,1186,0.920185,2.816 ,96.178 ,0.491 ,0.515 
14614,0.980543,0.683218,0.747394,0.596671,10.392305,6632,219285,3075,1408,0.905523,2.878 ,95.176 ,1.335 ,0.611 
14615,0.989036,0.841682,0.841471,0.726327,4.472136,6704,221170,1261,1265,0.917795,2.910 ,95.994 ,0.547 ,0.549 
14616,0.984557,0.766616,0.784963,0.646041,6.324555,6494,220348,1977,1581,0.897659,2.819 ,95.637 ,0.858 ,0.686 
14617,0.99227,0.849795,0.83662,0.719129,5.196152,4560,224059,806,975,0.910132,1.979 ,97.248 ,0.350 ,0.423 
14618,0.989362,0.757943,0.730155,0.574996,5.291503,3316,224633,1059,1392,0.84982,1.439 ,97.497 ,0.460 ,0.604 
14619,0.987287,0.82472,0.794586,0.659181,4.472136,5665,221806,1204,1725,0.880589,2.459 ,96.270 ,0.523 ,0.749 
14620,0.987513,0.763121,0.753238,0.604155,5.09902,4391,223132,1363,1514,0.868768,1.906 ,96.845 ,0.592 ,0.657 
14621,0.988646,0.803007,0.796768,0.66219,4.582576,5128,222656,1258,1358,0.892504,2.226 ,96.639 ,0.546 ,0.589 
14622,0.990122,0.840141,0.834014,0.715286,5.09902,5718,222406,1088,1188,0.911554,2.482 ,96.530 ,0.472 ,0.516 
14623,0.987847,0.814965,0.801193,0.668325,4.898979,5642,221958,1281,1519,0.89107,2.449 ,96.336 ,0.556 ,0.659 
14624,0.978967,0.610111,0.712267,0.553117,9.219544,5998,219556,3833,1013,0.919177,2.603 ,95.293 ,1.664 ,0.440 
14625,0.984253,0.830612,0.840541,0.724943,6.557439,9562,217210,1950,1678,0.920907,4.150 ,94.275 ,0.846 ,0.728 
14626,0.983064,0.840946,0.826839,0.704796,6.324555,9316,217182,1762,2140,0.902575,4.043 ,94.263 ,0.765 ,0.929 
14627,0.968451,0.825633,0.834022,0.715298,10.816654,18263,204868,3857,3412,0.912052,7.927 ,88.918 ,1.674 ,1.481 
14628,0.967947,0.798584,0.823793,0.700381,10.816654,17263,205752,4354,3031,0.914961,7.493 ,89.302 ,1.890 ,1.316 
14629,0.97428,0.775788,0.815378,0.688302,10.816654,13086,211388,3782,2144,0.920824,5.680 ,91.748 ,1.641 ,0.931 
14630,0.979444,0.815388,0.832306,0.712778,8.485281,11753,213911,2661,2075,0.918828,5.101 ,92.843 ,1.155 ,0.901 
14631,0.977452,0.766007,0.814762,0.687425,9.949874,11425,213780,3490,1705,0.927041,4.959 ,92.786 ,1.515 ,0.740 
14632,0.978411,0.792849,0.83239,0.7129,8.602325,12351,213075,3227,1747,0.930581,5.361 ,92.480 ,1.401 ,0.758 
14633,0.979701,0.823061,0.835751,0.717845,8.306624,11899,213824,2558,2119,0.918508,5.164 ,92.806 ,1.110 ,0.920 
14634,0.97572,0.779459,0.768288,0.623756,9.486833,9274,215532,2624,2970,0.872702,4.025 ,93.547 ,1.139 ,1.289 
14635,0.979527,0.83729,0.836855,0.719477,8.185353,12098,213585,2351,2366,0.912767,5.251 ,92.702 ,1.020 ,1.027 
14636,0.979878,0.830804,0.841004,0.725632,7.681146,12261,213503,2497,2139,0.919949,5.322 ,92.666 ,1.084 ,0.928 
14637,0.976432,0.798346,0.823288,0.699652,8.717798,12649,212321,3195,2235,0.917507,5.490 ,92.153 ,1.387 ,0.970 
14638,0.978003,0.80531,0.821687,0.697342,9.055385,11677,213655,2823,2245,0.912852,5.068 ,92.732 ,1.225 ,0.974 
14639,0.977166,0.776106,0.795172,0.659988,9.273618,10212,214927,2946,2315,0.900839,4.432 ,93.284 ,1.279 ,1.005 
14640,0.984618,0.776149,0.816563,0.689993,8.717798,7888,218968,2275,1269,0.925567,3.424 ,95.038 ,0.987 ,0.551 
14641,0.984336,0.818646,0.81627,0.689575,6.78233,8017,218774,1776,1833,0.902928,3.480 ,94.954 ,0.771 ,0.796 
14642,0.985747,0.785641,0.82285,0.699019,7.81025,7627,219489,2081,1203,0.927184,3.310 ,95.264 ,0.903 ,0.522 
14643,0.980846,0.831521,0.828121,0.70666,9.380832,10631,215356,2154,2259,0.907422,4.614 ,93.470 ,0.935 ,0.980 
14644,0.979918,0.829638,0.83505,0.716813,6.855655,11712,214061,2405,2222,0.914712,5.083 ,92.908 ,1.044 ,0.964 
14645,0.958767,0.586751,0.701951,0.540774,14.317821,11187,209713,7879,1621,0.918614,4.855 ,91.021 ,3.420 ,0.704 
14646,0.96671,0.669484,0.750958,0.601227,12.124356,11564,211166,5709,1961,0.914343,5.019 ,91.652 ,2.478 ,0.851 
14647,0.974961,0.763298,0.800581,0.667474,11,11580,213051,3591,2178,0.912558,5.026 ,92.470 ,1.559 ,0.945 
14648,0.973429,0.773871,0.812347,0.683993,10.630146,13251,211027,3872,2250,0.918415,5.751 ,91.592 ,1.681 ,0.977 
14649,0.968164,0.75069,0.777045,0.635383,11.357817,12782,210283,4245,3090,0.892765,5.548 ,91.269 ,1.842 ,1.341 
14650,0.96934,0.754792,0.793643,0.657885,10.77033,13584,209752,4413,2651,0.908053,5.896 ,91.038 ,1.915 ,1.151 
14651,0.976766,0.863043,0.852457,0.742854,9.380832,15464,209583,2454,2899,0.915277,6.712 ,90.965 ,1.065 ,1.258 
14652,0.970855,0.786615,0.805503,0.674345,10.630146,13905,209780,3772,2943,0.903829,6.035 ,91.050 ,1.637 ,1.277 
14653,0.975404,0.74654,0.77793,0.636568,11.74734,9926,214807,3370,2297,0.898315,4.308 ,93.232 ,1.463 ,0.997 
14654,0.974444,0.801322,0.789398,0.652071,10.049876,11035,213477,2736,3152,0.882585,4.789 ,92.655 ,1.188 ,1.368 
14655,0.97434,0.819884,0.806291,0.67545,10.049876,12304,212184,2703,3209,0.890281,5.340 ,92.094 ,1.173 ,1.393 
14656,0.970924,0.722154,0.770354,0.626485,10.630146,11236,212465,4323,2376,0.902753,4.877 ,92.216 ,1.876 ,1.031 
14657,0.982669,0.812192,0.831796,0.712029,9.69536,9873,216534,2283,1710,0.920968,4.285 ,93.982 ,0.991 ,0.742 
14658,0.983121,0.84147,0.841505,0.726377,7.28011,10324,216187,1945,1944,0.916311,4.481 ,93.831 ,0.844 ,0.844 
14659,0.977422,0.751393,0.801783,0.669147,9.69536,10521,214677,3481,1721,0.921731,4.566 ,93.176 ,1.511 ,0.747 
14660,0.977648,0.784916,0.825199,0.702415,9.746794,12156,213094,3331,1819,0.927224,5.276 ,92.489 ,1.446 ,0.789 
14661,0.984701,0.809926,0.827197,0.705317,8.246211,8437,218438,1980,1545,0.918119,3.662 ,94.808 ,0.859 ,0.671 
14662,0.969484,0.673483,0.742633,0.590626,12.884099,10144,213225,4918,2113,0.902532,4.403 ,92.546 ,2.135 ,0.917 
14663,0.966853,0.735358,0.771696,0.628261,12.369317,12907,209856,4645,2992,0.895079,5.602 ,91.083 ,2.016 ,1.299 
14664,0.977318,0.778417,0.805479,0.674311,11.18034,10820,214354,3080,2146,0.910162,4.696 ,93.036 ,1.337 ,0.931 
14665,0.962635,0.764499,0.793524,0.657721,12.124356,16543,205248,5096,3513,0.900307,7.180 ,89.083 ,2.212 ,1.525 
14666,0.968568,0.727034,0.782182,0.642282,11.874342,13003,210155,4882,2360,0.911841,5.644 ,91.213 ,2.119 ,1.024 
14667,0.960651,0.796621,0.788286,0.650555,11,16878,204456,4309,4757,0.879742,7.326 ,88.740 ,1.870 ,2.065 
14668,0.959809,0.778418,0.784891,0.645943,10.86278,16894,204246,4809,4451,0.884235,7.332 ,88.648 ,2.087 ,1.932 
14669,0.974119,0.876714,0.844385,0.730681,9.433981,16178,208259,2275,3688,0.901775,7.022 ,90.390 ,0.987 ,1.601 
14670,0.974957,0.879382,0.85255,0.742996,8.888194,16681,207949,2288,3482,0.908212,7.240 ,90.256 ,0.993 ,1.511 
14671,0.974002,0.85394,0.835719,0.717799,9.110434,15236,209174,2606,3384,0.902977,6.613 ,90.787 ,1.131 ,1.469 
14672,0.981181,0.842627,0.838161,0.721408,6.164414,11228,214836,2097,2239,0.912038,4.873 ,93.245 ,0.910 ,0.972 
14673,0.981254,0.845992,0.838957,0.72259,6.324555,11250,214831,2048,2271,0.911298,4.883 ,93.243 ,0.889 ,0.986 
14674,0.982752,0.832097,0.8259,0.703433,6.480741,9426,217000,1902,2072,0.905553,4.091 ,94.184 ,0.826 ,0.899 
14675,0.981081,0.843816,0.832777,0.713469,6.164414,10854,215187,2009,2350,0.906387,4.711 ,93.397 ,0.872 ,1.020 
14676,0.975825,0.671804,0.742249,0.59014,7.81025,8020,216810,3918,1652,0.905724,3.481 ,94.102 ,1.701 ,0.717 
14677,0.983685,0.833894,0.833709,0.714838,6.63325,9423,217218,1877,1882,0.912479,4.090 ,94.279 ,0.815 ,0.817 
14678,0.985165,0.851015,0.843125,0.728795,6.164414,9185,217797,1608,1810,0.914025,3.987 ,94.530 ,0.698 ,0.786 
14679,0.984431,0.846255,0.834418,0.715881,6.164414,9038,217775,1642,1945,0.907712,3.923 ,94.520 ,0.713 ,0.844 
14680,0.980543,0.828232,0.821402,0.696931,6.082763,10309,215608,2138,2345,0.902432,4.474 ,93.580 ,0.928 ,1.018 
14681,0.981267,0.835673,0.830825,0.710607,6.324555,10598,215486,2084,2232,0.908227,4.600 ,93.527 ,0.905 ,0.969 
14682,0.980751,0.824396,0.831746,0.711957,6.324555,10962,215003,2335,2100,0.914242,4.758 ,93.317 ,1.013 ,0.911 
14683,0.984414,0.830008,0.836617,0.719124,6.164414,9194,217615,1883,1708,0.917376,3.990 ,94.451 ,0.817 ,0.741 
14684,0.982413,0.846382,0.845803,0.732806,5.91608,11113,215235,2017,2035,0.91797,4.823 ,93.418 ,0.875 ,0.883 
14685,0.979696,0.840027,0.82897,0.707899,6,11337,214385,2159,2519,0.904116,4.921 ,93.049 ,0.937 ,1.093 
14686,0.984839,0.843506,0.833579,0.714647,6.557439,8748,218159,1623,1870,0.90825,3.797 ,94.687 ,0.704 ,0.812 
14687,0.978073,0.819519,0.801415,0.668634,7.141428,10194,215154,2245,2807,0.886883,4.424 ,93.383 ,0.974 ,1.218 
14688,0.980447,0.820013,0.830938,0.710773,6.324555,11071,214824,2430,2075,0.915486,4.805 ,93.240 ,1.055 ,0.901 
14689,0.979036,0.827717,0.821349,0.696856,6.480741,11103,214467,2311,2519,0.902209,4.819 ,93.085 ,1.003 ,1.093 
14690,0.978741,0.827398,0.810214,0.680974,6.63325,10455,215047,2181,2717,0.891844,4.538 ,93.336 ,0.947 ,1.179 
14691,0.982986,0.802378,0.819654,0.694418,6.244998,8908,217572,2194,1726,0.913854,3.866 ,94.432 ,0.952 ,0.749 
14692,0.978772,0.842202,0.824727,0.701732,6.480741,11507,214002,2156,2735,0.898994,4.994 ,92.883 ,0.936 ,1.187 
14693,0.983954,0.821422,0.822643,0.698721,6.480741,8574,218129,1864,1833,0.907698,3.721 ,94.674 ,0.809 ,0.796 
14694,0.983524,0.813689,0.821348,0.696854,6.403124,8726,217878,1998,1798,0.910033,3.787 ,94.565 ,0.867 ,0.780 
14695,0.978984,0.825126,0.768259,0.623718,8.185353,8026,217532,1701,3141,0.855483,3.484 ,94.415 ,0.738 ,1.363 
14696,0.976997,0.736205,0.760007,0.612913,8.306624,8392,216708,3007,2293,0.885857,3.642 ,94.057 ,1.305 ,0.995 
14697,0.979753,0.842874,0.825431,0.702753,6.324555,11029,214706,2056,2609,0.899606,4.787 ,93.188 ,0.892 ,1.132 
14698,0.978681,0.835864,0.820533,0.695682,6.557439,11229,214259,2205,2707,0.897784,4.874 ,92.994 ,0.957 ,1.175 
14699,0.981875,0.781388,0.802123,0.66962,6.244998,8464,217760,2368,1808,0.906615,3.674 ,94.514 ,1.028 ,0.785 
14700,0.983468,0.847057,0.824543,0.701466,6.324555,8950,217641,1616,2193,0.897912,3.885 ,94.462 ,0.701 ,0.952 
14701,0.982504,0.805013,0.812538,0.684264,6.78233,8736,217633,2116,1915,0.905288,3.792 ,94.459 ,0.918 ,0.831 
14702,0.982613,0.803668,0.809329,0.679725,6.63325,8502,217892,2077,1929,0.902814,3.690 ,94.571 ,0.901 ,0.837 
14703,0.984583,0.847273,0.841528,0.726411,6.164414,9431,217417,1700,1852,0.91405,4.093 ,94.365 ,0.738 ,0.804 
14704,0.982461,0.807779,0.815133,0.687954,7.615773,8909,217450,2120,1921,0.906484,3.867 ,94.379 ,0.920 ,0.834 
14705,0.978997,0.820989,0.786894,0.64866,8.42615,8934,216627,1948,2891,0.873303,3.878 ,94.022 ,0.845 ,1.255 
14706,0.984674,0.812775,0.806954,0.676382,6.324555,7380,219489,1700,1831,0.896765,3.203 ,95.264 ,0.738 ,0.795 
14707,0.984896,0.808294,0.806042,0.6751,6.480741,7231,219689,1715,1765,0.898028,3.138 ,95.351 ,0.744 ,0.766 
14708,0.985321,0.833004,0.817937,0.691957,6,7597,219421,1523,1859,0.898256,3.297 ,95.235 ,0.661 ,0.807 
14709,0.987695,0.842808,0.837842,0.720937,5.567764,7324,220241,1366,1469,0.913386,3.179 ,95.591 ,0.593 ,0.638 
14710,0.985951,0.821269,0.815608,0.68863,6.324555,7159,220004,1558,1679,0.901497,3.107 ,95.488 ,0.676 ,0.729 
14711,0.984891,0.782271,0.79503,0.659793,6.480741,6751,220168,1879,1602,0.899875,2.930 ,95.559 ,0.816 ,0.695 
14712,0.984818,0.84368,0.837242,0.720048,5.91608,8997,217905,1667,1831,0.911655,3.905 ,94.577 ,0.724 ,0.795 
14713,0.980699,0.824181,0.804588,0.673063,7.81025,9155,216798,1953,2494,0.888488,3.974 ,94.096 ,0.848 ,1.082 
14714,0.972847,0.813283,0.811271,0.682469,8.717798,13446,210698,3087,3169,0.897414,5.836 ,91.449 ,1.340 ,1.375 
14715,0.975009,0.854814,0.843072,0.728716,8.660254,15467,209175,2627,3131,0.909623,6.713 ,90.788 ,1.140 ,1.359 
14716,0.974388,0.80926,0.809651,0.68018,9.110434,12550,211949,2958,2943,0.89814,5.447 ,91.992 ,1.284 ,1.277 
14717,0.972261,0.808245,0.822831,0.698992,9.219544,14841,209168,3521,2870,0.9107,6.441 ,90.785 ,1.528 ,1.246 
14718,0.97115,0.794033,0.821072,0.696456,10.488088,15251,208502,3956,2691,0.915698,6.619 ,90.496 ,1.717 ,1.168 
14719,0.972847,0.832177,0.818981,0.693454,9,14152,209992,2854,3402,0.896395,6.142 ,91.142 ,1.239 ,1.477 
14720,0.965091,0.732316,0.776937,0.635238,10.34408,14007,208350,5120,2923,0.901682,6.079 ,90.430 ,2.222 ,1.269 
14721,0.970169,0.806555,0.82249,0.6985,9.848858,15923,207604,3819,3054,0.910503,6.911 ,90.106 ,1.658 ,1.326 
14722,0.969861,0.759406,0.789716,0.652505,8.888194,13039,210417,4131,2813,0.901646,5.659 ,91.327 ,1.793 ,1.221 
14723,0.96957,0.817496,0.828326,0.706959,9.219544,16914,206475,3776,3235,0.910743,7.341 ,89.616 ,1.639 ,1.404 
14724,0.971094,0.813709,0.798706,0.664872,11.532563,13213,210527,3025,3635,0.885041,5.735 ,91.375 ,1.313 ,1.578 
14725,0.955738,0.821267,0.719681,0.562111,9.486833,13091,207111,2849,7349,0.813445,5.682 ,89.892 ,1.237 ,3.190 
14726,0.943442,0.772017,0.63942,0.469961,11.135529,11554,205815,3412,9619,0.764694,5.015 ,89.329 ,1.481 ,4.175 
14727,0.962174,0.839546,0.779261,0.638352,9,15383,206302,2940,5775,0.856501,6.677 ,89.541 ,1.276 ,2.507 
14728,0.972539,0.78666,0.807894,0.677704,8.660254,13304,210769,3608,2719,0.906738,5.774 ,91.480 ,1.566 ,1.180 
14729,0.973546,0.845468,0.835399,0.717327,8.831761,15467,208838,2827,3268,0.906106,6.713 ,90.641 ,1.227 ,1.418 
14730,0.973212,0.831235,0.822081,0.69791,10.488088,14259,209969,2895,3277,0.899764,6.189 ,91.132 ,1.257 ,1.422 
14731,0.975681,0.850132,0.84695,0.73453,9.165151,15503,209294,2733,2870,0.915451,6.729 ,90.839 ,1.186 ,1.246 
14732,0.972717,0.860896,0.855101,0.746879,8.544004,18548,205566,2997,3289,0.917507,8.050 ,89.221 ,1.301 ,1.428 
14733,0.975803,0.84269,0.833557,0.714615,9.219544,13960,210865,2606,2969,0.906206,6.059 ,91.521 ,1.131 ,1.289 
14734,0.966875,0.834206,0.825147,0.70234,9.486833,18008,204760,3579,4053,0.899552,7.816 ,88.872 ,1.553 ,1.759 
14735,0.976562,0.851559,0.83841,0.721779,9.327379,14009,210991,2442,2958,0.90711,6.080 ,91.576 ,1.060 ,1.284 
14736,0.964384,0.830766,0.812674,0.684457,9.591663,17800,204394,3626,4580,0.888961,7.726 ,88.713 ,1.574 ,1.988 
14737,0.975347,0.852817,0.837063,0.719783,8.774964,14590,210130,2518,3162,0.905019,6.332 ,91.202 ,1.093 ,1.372 
14738,0.968646,0.863991,0.83593,0.71811,10.392305,18403,204773,2897,4327,0.897842,7.987 ,88.877 ,1.257 ,1.878 
14739,0.970595,0.849894,0.829658,0.708903,9.486833,16499,207126,2914,3861,0.898245,7.161 ,89.898 ,1.265 ,1.676 
14740,0.976432,0.865834,0.815457,0.688415,9.591663,11997,212973,1859,3571,0.880983,5.207 ,92.436 ,0.807 ,1.550 
14741,0.968103,0.83423,0.831611,0.711759,9,18147,204904,3606,3743,0.905857,7.876 ,88.934 ,1.565 ,1.625 
14742,0.974115,0.85916,0.825594,0.702988,9.486833,14116,210320,2314,3650,0.891834,6.127 ,91.285 ,1.004 ,1.584 
14743,0.982695,0.86641,0.849723,0.738712,8.602325,11272,215141,1738,2249,0.912826,4.892 ,93.377 ,0.754 ,0.976 
14744,0.967682,0.837881,0.816908,0.690485,9.899495,16611,206343,3214,4232,0.890811,7.210 ,89.559 ,1.395 ,1.837 
14745,0.973607,0.850323,0.835181,0.717005,9.055385,15407,208912,2712,3369,0.903877,6.687 ,90.674 ,1.177 ,1.462 
14746,0.971315,0.847905,0.846148,0.733325,8.544004,18174,205617,3260,3349,0.914396,7.888 ,89.243 ,1.415 ,1.454 
14747,0.968819,0.845538,0.796291,0.661531,10.440307,14041,209175,2565,4619,0.870176,6.094 ,90.788 ,1.113 ,2.005 
14748,0.966476,0.847223,0.810519,0.681406,9.69536,16520,206156,2979,4745,0.88131,7.170 ,89.477 ,1.293 ,2.059 
14749,0.963845,0.830701,0.787836,0.649941,11.135529,15466,206604,3152,5178,0.867075,6.713 ,89.672 ,1.368 ,2.247 
14750,0.96954,0.823986,0.829743,0.709026,9.327379,17101,206281,3653,3365,0.90909,7.422 ,89.532 ,1.586 ,1.461 
14751,0.969045,0.862336,0.830384,0.709963,10.049876,17458,205810,2787,4345,0.893677,7.577 ,89.327 ,1.210 ,1.886 
14752,0.973806,0.872266,0.857129,0.749979,8.185353,18103,206262,2651,3384,0.91491,7.857 ,89.523 ,1.151 ,1.469 
14753,0.970291,0.838185,0.836927,0.719582,9.327379,17565,205990,3391,3454,0.909739,7.624 ,89.405 ,1.472 ,1.499 
14754,0.958902,0.812566,0.745792,0.594632,11.74734,13890,207041,3204,6265,0.83696,6.029 ,89.862 ,1.391 ,2.719 
14755,0.966766,0.859399,0.820237,0.695256,9.219544,17469,205274,2858,4799,0.885379,7.582 ,89.095 ,1.240 ,2.083 
14756,0.966888,0.862688,0.822271,0.698184,9.327379,17648,205123,2809,4820,0.885982,7.660 ,89.029 ,1.219 ,2.092 
14757,0.966662,0.861707,0.820743,0.695983,10.198039,17584,205135,2822,4859,0.884963,7.632 ,89.034 ,1.225 ,2.109 
14758,0.96365,0.841932,0.808444,0.678478,9.380832,17673,204352,3318,5057,0.880771,7.671 ,88.694 ,1.440 ,2.195 
14759,0.968711,0.852496,0.836764,0.719341,8.42615,18477,204714,3197,4012,0.903112,8.020 ,88.852 ,1.388 ,1.741 
14760,0.966619,0.856064,0.820375,0.695454,9.797959,17563,205146,2953,4738,0.886676,7.623 ,89.039 ,1.282 ,2.056 
14761,0.968403,0.876538,0.825712,0.70316,9.539392,17245,205875,2429,4851,0.884399,7.485 ,89.355 ,1.054 ,2.105 
14762,0.964505,0.857643,0.809655,0.680185,9.273618,17393,204829,2887,5291,0.876427,7.549 ,88.901 ,1.253 ,2.296 
14763,0.969627,0.857408,0.840788,0.72531,8.831761,18478,204924,3073,3925,0.905013,8.020 ,88.943 ,1.334 ,1.704 
14764,0.969939,0.567693,0.660257,0.492824,8.42615,6730,216744,5125,1801,0.882894,2.921 ,94.073 ,2.224 ,0.782 
14765,0.971185,0.71441,0.787613,0.649639,7.483315,12310,211451,4921,1718,0.927394,5.343 ,91.776 ,2.136 ,0.746 
14766,0.987344,0.832839,0.833505,0.714537,5.567764,7299,220185,1465,1451,0.913781,3.168 ,95.566 ,0.636 ,0.630 
14767,0.951376,0.735249,0.679484,0.514559,12.688578,11875,207322,4276,6927,0.805687,5.154 ,89.984 ,1.856 ,3.007 
14768,0.979097,0.851885,0.835665,0.717719,5.385165,12245,213339,2129,2687,0.905085,5.315 ,92.595 ,0.924 ,1.166 
14769,0.975694,0.836979,0.726135,0.570025,7.745967,7424,217376,1446,4154,0.817304,3.222 ,94.347 ,0.628 ,1.803 
14770,0.995764,0.755983,0.767508,0.622729,4.795832,1611,227813,520,456,0.888557,0.699 ,98.877 ,0.226 ,0.198 
14771,0.981723,0.848185,0.796166,0.661359,8,8224,217965,1472,2739,0.871726,3.569 ,94.603 ,0.639 ,1.189 
